concept_id|concept_code
36302161|10007512
36302162|10011822
36302163|10014706
36302164|10014938
36302165|10053098
36302166|10017971
36302167|10018851
36302168|10019809
36302169|10021505
36302170|10022893
36302171|10024580
36302172|10027432
36302173|10027529
36302174|10028387
36302175|10029295
36302176|10057164
36302177|10037000
36302178|10038362
36302179|10038592
36302180|10038668
36302181|10040879
36302182|10044260
36302183|10047843
36303098|10003801
36303099|10007566
36303100|10007570
36303101|10007574
36303102|10053104
36303103|10053103
36303104|10047044
36303105|10053105
36303106|10047078
36303107|10047110
36303108|10008816
36303109|10001339
36303110|10001355
36303111|10001373
36303112|10014693
36303113|10018034
36303114|10021110
36303115|10033954
36303116|10068275
36303117|10035089
36303118|10035090
36303119|10038589
36303120|10043692
36303121|10068274
36303122|10025368
36303123|10040768
36303124|10043891
36303125|10053100
36303126|10053102
36303127|10053101
36303128|10012981
36303129|10065878
36303130|10017963
36303131|10053099
36303132|10017962
36303133|10005460
36303134|10005570
36303135|10068276
36303136|10068277
36303137|10009728
36303138|10018846
36303139|10035523
36303140|10038148
36303141|10047938
36303142|10019807
36303143|10019808
36303144|10024689
36303145|10003828
36303146|10007873
36303147|10021421
36303148|10021477
36303149|10021504
36303150|10021507
36303151|10020126
36303152|10021404
36303153|10022892
36303154|10008651
36303155|10024624
36303156|10044657
36303157|10005536
36303158|10007217
36303159|10018812
36303160|10027434
36303161|10047598
36303162|10004000
36303163|10017545
36303164|10027530
36303165|10028431
36303166|10033903
36303167|10047490
36303168|10067225
36303169|10028385
36303170|10028386
36303171|10028394
36303172|10003784
36303173|10007949
36303174|10007950
36303175|10008183
36303176|10013994
36303177|10029285
36303178|10030864
36303179|10030866
36303180|10034592
36303181|10067226
36303182|10064463
36303183|10034989
36303184|10008431
36303185|10036998
36303186|10038454
36303187|10046512
36303188|10049179
36303189|10046569
36303190|10046570
36303191|10016462
36303192|10038601
36303193|10038602
36303194|10037385
36303195|10006472
36303196|10006476
36303197|10040862
36303198|10043411
36303199|10044261
36303200|10027637
36303201|10047834
36311779|10007586
36311780|10007587
36311781|10069168
36311782|10019311
36311783|10019312
36311784|10050641
36311785|10049785
36311786|10061739
36311787|10061808
36311788|10061807
36311789|10058470
36311790|10058479
36311791|10058478
36311792|10007575
36311793|10007576
36311794|10007577
36311795|10007578
36311796|10007579
36311797|10053438
36311798|10053440
36311799|10053439
36311800|10007594
36311801|10007595
36311802|10007596
36311803|10053441
36311804|10054017
36311805|10061027
36311806|10055014
36311807|10055063
36311808|10053046
36311809|10060858
36311810|10007651
36311811|10007652
36311812|10007977
36311813|10007978
36311814|10007979
36311815|10007980
36311816|10007981
36311817|10050906
36311818|10050905
36311819|10014113
36311820|10061593
36311821|10014115
36311822|10050527
36311823|10014331
36311824|10050528
36311825|10064144
36311826|10015652
36311827|10015653
36311828|10015654
36311829|10050901
36311830|10050900
36311831|10060065
36311832|10060089
36311833|10060088
36311834|10028211
36311835|10028212
36311836|10028213
36311837|10066954
36311838|10037325
36311839|10037326
36311840|10037327
36311841|10037329
36311842|10037331
36311843|10067283
36311844|10060199
36311845|10060237
36311846|10060236
36311847|10050241
36311848|10042245
36311849|10042246
36311850|10042248
36311851|10042250
36311852|10052700
36311853|10047237
36311854|10047238
36311855|10047239
36311856|10047240
36311857|10047241
36311858|10057921
36311859|10057922
36311860|10057923
36311861|10004779
36311862|10004780
36311863|10004781
36311864|10004842
36311865|10004843
36311866|10004844
36311867|10049185
36311868|10056459
36311869|10056463
36311870|10003200
36311871|10003201
36311872|10003202
36311873|10053451
36311874|10053453
36311875|10053452
36311876|10053445
36311877|10053447
36311878|10053497
36311879|10053499
36311880|10053498
36311881|10053446
36311882|10053442
36311883|10053444
36311884|10053443
36311885|10068336
36311886|10007646
36311887|10007815
36311888|10007816
36311889|10007817
36311890|10060804
36311891|10060806
36311892|10060805
36311893|10054082
36311894|10061501
36311895|10061514
36311896|10053448
36311897|10053450
36311898|10053449
36311899|10057526
36311900|10058317
36311901|10050998
36311902|10014362
36311903|10064209
36311904|10050384
36311905|10056962
36311906|10050383
36311907|10059215
36311908|10053656
36311909|10050656
36311910|10053657
36311911|10014374
36311912|10051177
36311913|10014375
36311914|10014376
36311915|10014377
36311916|10014378
36311917|10014379
36311918|10014380
36311919|10051158
36311920|10014385
36311921|10063748
36311922|10014386
36311923|10014387
36311924|10014388
36311925|10048883
36311926|10067652
36311927|10014389
36311928|10014390
36311929|10014391
36311930|10014392
36311931|10014393
36311932|10061117
36311933|10052333
36311934|10049224
36311935|10049225
36311936|10050380
36311937|10014394
36311938|10051159
36311939|10050382
36311940|10014395
36311941|10050381
36311942|10014396
36311943|10062314
36311944|10055032
36311945|10055068
36311946|10014363
36311947|10014368
36311948|10014369
36311949|10014370
36311950|10061116
36311951|10014372
36311952|10062311
36311953|10014373
36311954|10057999
36311955|10048741
36311956|10052464
36311957|10015644
36311958|10015645
36311959|10015646
36311960|10057622
36311961|10057624
36311962|10057623
36311963|10068479
36311964|10053929
36311965|10053931
36311966|10053899
36311967|10053900
36311968|10053930
36311969|10053926
36311970|10053928
36311971|10053897
36311972|10053898
36311973|10053927
36311974|10053932
36311975|10053934
36311976|10053901
36311977|10053902
36311978|10053933
36311979|10017648
36311980|10019299
36311981|10019300
36311982|10019301
36311983|10019303
36311984|10019304
36311985|10019306
36311986|10050312
36311987|10062995
36311988|10062993
36311989|10053938
36311990|10053940
36311991|10053905
36311992|10053906
36311993|10053939
36311994|10037466
36311995|10037469
36311996|10037478
36311997|10037480
36311998|10037482
36311999|10037483
36312000|10061488
36312001|10061475
36312002|10061487
36312003|10053935
36312004|10053937
36312005|10053903
36312006|10053904
36312007|10053936
36312008|10048815
36312009|10051409
36312010|10058364
36312011|10058393
36312012|10052663
36312013|10058410
36312014|10058409
36312015|10063943
36312016|10051832
36312017|10057895
36312018|10048777
36312019|10049431
36312020|10051833
36312021|10049432
36312022|10065565
36312023|10061637
36312024|10060956
36312025|10061638
36312026|10057452
36312027|10057517
36312028|10057516
36312029|10068866
36312030|10057775
36312031|10057794
36312032|10057795
36312033|10003148
36312034|10003149
36312035|10003150
36312036|10061658
36312037|10061659
36312038|10003194
36312039|10003195
36312040|10003196
36312041|10061682
36312042|10064582
36312043|10013047
36312044|10013048
36312045|10013049
36312046|10025215
36312047|10025216
36312048|10025217
36312049|10045384
36312050|10061604
36312051|10061605
36312052|10045412
36312053|10045413
36312054|10045414
36312055|10052677
36312056|10047208
36312057|10047209
36312058|10047210
36312059|10053463
36312060|10062762
36312061|10062760
36312062|10062761
36312063|10005727
36312064|10005728
36312065|10005729
36312066|10005730
36312067|10005731
36312068|10005732
36312069|10005733
36312070|10005734
36312071|10005735
36312072|10005736
36312073|10005737
36312074|10005739
36312075|10005741
36312076|10005748
36312077|10005750
36312078|10005754
36312079|10053352
36312080|10053354
36312081|10053356
36312082|10053355
36312083|10053353
36312084|10005756
36312085|10005757
36312086|10005758
36312087|10005760
36312088|10005761
36312089|10005762
36312090|10005764
36312091|10065130
36312092|10061189
36312093|10057457
36312094|10057522
36312095|10051013
36312096|10026982
36312097|10026983
36312098|10026985
36312099|10060196
36312100|10060233
36312101|10060231
36312102|10037324
36312103|10060232
36312104|10067771
36312105|10047103
36312106|10067285
36312107|10047104
36312108|10047105
36312109|10047106
36312110|10047107
36312111|10047108
36312112|10062172
36312113|10057458
36312114|10057523
36312115|10060091
36312116|10047234
36312117|10047235
36312118|10047236
36312119|10062176
36312120|10008811
36312121|10008817
36312122|10008818
36312123|10008821
36312124|10008822
36312125|10008823
36312126|10061766
36312127|10061767
36312128|10059882
36312129|10059887
36312130|10059886
36312131|10063296
36312132|10066931
36312133|10063477
36312134|10063479
36312135|10063478
36312136|10023302
36312137|10061522
36312138|10023304
36312139|10063264
36312140|10063263
36312141|10065665
36312142|10065675
36312143|10065674
36312144|10001649
36312145|10061625
36312146|10001651
36312147|10001653
36312148|10001655
36312149|10005293
36312150|10005294
36312151|10005295
36312152|10005296
36312153|10005297
36312154|10005445
36312155|10005446
36312156|10005447
36312157|10005448
36312158|10005449
36312159|10005455
36312160|10005456
36312161|10005457
36312162|10005458
36312163|10005459
36312164|10064799
36312165|10011199
36312166|10061790
36312167|10011201
36312168|10011203
36312169|10011205
36312170|10056629
36312171|10049482
36312172|10056642
36312173|10059774
36312174|10059757
36312175|10059756
36312176|10061460
36312177|10061466
36312178|10018406
36312179|10018407
36312180|10020534
36312181|10020535
36312182|10062009
36312183|10020537
36312184|10020539
36312185|10020541
36312186|10021684
36312187|10033315
36312188|10051591
36312189|10064589
36312190|10064588
36312191|10064591
36312192|10064590
36312193|10059838
36312194|10059840
36312195|10059839
36312196|10059842
36312197|10059843
36312198|10004724
36312199|10004725
36312200|10004726
36312201|10005411
36312202|10005412
36312203|10005413
36312204|10005414
36312205|10005415
36312206|10062277
36312207|10061747
36312208|10061748
36312209|10061034
36312210|10061749
36312211|10015060
36312212|10061845
36312213|10015062
36312214|10015064
36312215|10015066
36312216|10059217
36312217|10062193
36312218|10027444
36312219|10027445
36312220|10027447
36312221|10050925
36312222|10061874
36312223|10029750
36312224|10029752
36312225|10029754
36312226|10060859
36312227|10049097
36312228|10050833
36312229|10050836
36312230|10049528
36312231|10059689
36312232|10059701
36312233|10059700
36312234|10061210
36312235|10062735
36312236|10059590
36312237|10059596
36312238|10061951
36312239|10061952
36312240|10061503
36312241|10061938
36312242|10061939
36312243|10061507
36312244|10061508
36312245|10041328
36312246|10062140
36312247|10062141
36312248|10062149
36312249|10062150
36312250|10049501
36312251|10060987
36312252|10060988
36312253|10005386
36312254|10005387
36312255|10005389
36312256|10005390
36312257|10005391
36312258|10050751
36312259|10005544
36312260|10005545
36312261|10005546
36312262|10005547
36312263|10005548
36312264|10005550
36312265|10005551
36312266|10005552
36312267|10005605
36312268|10005606
36312269|10005613
36312270|10005614
36312271|10005615
36312272|10005772
36312273|10061725
36312274|10005774
36312275|10005775
36312276|10005776
36312277|10063179
36312278|10022474
36312279|10063265
36312280|10022476
36312281|10022478
36312282|10022480
36312283|10022493
36312284|10022494
36312285|10022495
36312286|10050969
36312287|10058612
36312288|10062736
36312289|10063242
36312290|10063241
36312291|10063403
36312292|10043763
36312293|10043764
36312294|10043765
36312295|10005699
36312296|10005700
36312297|10005702
36312298|10005703
36312299|10005704
36312300|10004836
36312301|10004837
36312302|10004838
36312303|10005450
36312304|10005451
36312305|10005452
36312306|10005453
36312307|10005454
36312308|10005531
36312309|10005532
36312310|10005533
36312311|10005534
36312312|10005535
36312313|10005560
36312314|10005561
36312315|10005562
36312316|10005563
36312317|10005564
36312318|10005571
36312319|10005572
36312320|10005573
36312321|10005574
36312322|10005575
36312323|10005646
36312324|10005647
36312325|10005648
36312326|10005649
36312327|10005650
36312328|10005777
36312329|10005778
36312330|10005779
36312331|10005780
36312332|10005781
36312333|10005829
36312334|10005830
36312335|10005832
36312336|10005833
36312337|10005834
36312338|10018519
36312339|10027515
36312340|10027516
36312341|10027517
36312342|10041343
36312343|10041344
36312344|10041345
36312345|10005331
36312346|10005332
36312347|10005334
36312348|10005335
36312349|10005336
36312350|10033329
36312351|10033330
36312352|10033332
36312353|10033333
36312354|10033334
36312355|10000005
36312356|10061608
36312357|10000007
36312358|10000009
36312359|10000011
36312360|10061633
36312361|10060955
36312362|10061634
36312363|10002265
36312364|10061635
36312365|10059964
36312366|10053809
36312367|10053808
36312368|10054029
36312369|10054028
36312370|10054026
36312371|10054012
36312372|10054084
36312373|10054027
36312374|10054083
36312375|10005684
36312376|10005685
36312377|10005687
36312378|10005688
36312379|10005689
36312380|10005811
36312381|10005812
36312382|10005814
36312383|10053787
36312384|10053789
36312385|10053786
36312386|10053785
36312387|10053788
36312388|10005815
36312389|10005816
36312390|10063538
36312391|10063537
36312392|10063535
36312393|10063476
36312394|10065596
36312395|10064798
36312396|10064797
36312397|10030227
36312398|10063266
36312399|10030229
36312400|10030231
36312401|10030233
36312402|10030234
36312403|10061883
36312404|10030236
36312405|10030237
36312406|10030238
36312407|10054053
36312408|10054055
36312409|10054054
36312410|10030253
36312411|10061885
36312412|10030255
36312413|10030257
36312414|10030259
36312415|10063267
36312416|10063268
36312417|10063269
36312418|10036572
36312419|10036573
36312420|10036574
36312421|10036575
36312422|10036576
36312423|10036577
36312424|10036578
36312425|10063291
36312426|10063270
36312427|10063271
36312428|10063272
36312429|10063273
36312430|10054056
36312431|10054058
36312432|10054057
36312433|10059686
36312434|10048980
36312435|10059654
36312436|10059660
36312437|10059659
36312438|10056469
36312439|10056480
36312440|10056481
36312441|10056470
36312442|10056482
36312443|10056479
36312444|10056483
36312445|10060325
36312446|10060311
36312447|10060310
36312448|10006817
36312449|10006818
36312450|10006819
36312451|10050742
36312452|10050747
36312453|10050748
36312454|10050749
36312455|10050746
36312456|10022917
36312457|10022918
36312458|10022920
36312459|10022922
36312460|10022924
36312461|10059913
36312462|10037001
36312463|10037002
36312464|10060292
36312465|10060307
36312466|10060306
36312467|10061136
36312468|10054025
36312469|10054011
36312470|10054010
36312471|10054024
36312472|10043729
36312473|10043730
36312474|10043731
36312475|10051424
36312476|10051423
36312477|10051421
36312478|10051420
36312479|10051422
36312480|10043813
36312481|10043814
36312482|10043816
36312483|10055157
36312484|10055158
36312485|10055162
36312486|10055163
36312487|10055159
36312488|10043818
36312489|10043820
36312490|10044591
36312491|10044592
36312492|10044594
36312493|10053792
36312494|10053794
36312495|10053791
36312496|10053790
36312497|10053793
36312498|10044596
36312499|10044598
36312500|10044599
36312501|10062215
36312502|10044601
36312503|10044602
36312504|10044603
36312505|10004888
36312506|10004889
36312507|10004890
36312508|10004506
36312509|10004507
36312510|10004509
36312511|10004511
36312512|10004513
36312513|10068709
36312514|10068708
36312515|10064508
36312516|10064507
36312517|10050286
36312518|10069154
36312519|10001641
36312520|10001642
36312521|10001643
36312522|10050691
36312523|10050717
36312524|10050716
36312525|10005467
36312526|10062635
36312527|10050999
36312528|10005471
36312529|10005472
36312530|10067537
36312531|10005474
36312532|10005475
36312533|10005476
36312534|10005477
36312535|10005478
36312536|10005468
36312537|10067760
36312538|10005470
36312539|10005479
36312540|10007547
36312541|10007548
36312542|10007549
36312543|10057951
36312544|10057952
36312545|10057945
36312546|10063274
36312547|10062246
36312548|10061576
36312549|10050397
36312550|10058268
36312551|10058266
36312552|10058269
36312553|10058267
36312554|10058945
36312555|10058946
36312556|10058936
36312557|10050289
36312558|10049521
36312559|10049530
36312560|10005278
36312561|10005279
36312562|10005281
36312563|10005282
36312564|10005283
36312565|10005298
36312566|10059571
36312567|10059569
36312568|10059570
36312569|10005310
36312570|10005626
36312571|10005627
36312572|10005629
36312573|10005630
36312574|10005631
36312575|10063470
36312576|10063472
36312577|10063474
36312578|10063473
36312579|10063471
36312580|10068838
36312581|10049537
36312582|10059903
36312583|10060797
36312584|10049483
36312585|10058434
36312586|10058450
36312587|10023656
36312588|10023657
36312589|10023658
36312590|10049540
36312591|10064934
36312592|10064935
36312593|10036935
36312594|10036936
36312595|10053546
36312596|10036938
36312597|10036939
36312598|10069026
36312599|10001775
36312600|10001776
36312601|10060746
36312602|10001778
36312603|10001779
36312604|10001958
36312605|10001959
36312606|10001963
36312607|10064845
36312608|10067078
36312609|10067079
36312610|10063358
36312611|10063356
36312612|10063357
36312613|10066447
36312614|10053107
36312615|10051137
36312616|10051139
36312617|10051136
36312618|10051138
36312619|10051140
36312620|10053278
36312621|10053108
36312622|10063652
36312623|10053279
36312624|10069151
36312625|10053139
36312626|10058370
36312627|10058398
36312628|10045399
36312629|10045400
36312630|10045401
36312631|10053140
36312632|10005326
36312633|10054822
36312634|10005327
36312635|10005328
36312636|10054886
36312637|10050642
36312638|10050673
36312639|10050672
36312640|10064750
36312641|10064751
36312642|10062516
36312643|10062517
36312644|10062518
36312645|10050659
36312646|10054821
36312647|10024573
36312648|10024574
36312649|10024575
36312650|10024576
36312651|10024577
36312652|10024578
36312653|10061898
36312654|10061899
36312655|10062646
36312656|10061900
36312657|10061901
36312658|10065250
36312659|10066838
36312660|10064794
36312661|10046609
36312662|10046610
36312663|10046611
36312664|10046612
36312665|10046613
36312666|10016086
36312667|10061878
36312668|10061879
36312669|10061880
36312670|10064830
36312671|10059536
36312672|10059527
36312673|10059537
36312674|10064829
36312675|10064828
36312676|10047961
36312677|10047962
36312678|10047963
36312679|10061936
36312680|10061937
36312681|10061612
36312682|10004111
36312683|10061686
36312684|10061687
36312685|10004115
36312686|10004116
36312687|10004117
36312688|10004118
36312689|10004119
36312690|10004120
36312691|10004121
36312692|10004122
36312693|10004123
36312694|10004124
36312695|10004125
36312696|10004126
36312697|10053475
36312698|10010007
36312699|10010008
36312700|10010011
36312701|10069012
36312702|10053876
36312703|10057798
36312704|10057800
36312705|10053715
36312706|10067016
36312707|10067020
36312708|10067021
36312709|10014809
36312710|10061860
36312711|10061861
36312712|10061839
36312713|10014810
36312714|10014811
36312715|10014816
36312716|10014817
36312717|10014818
36312718|10014819
36312719|10014820
36312720|10014821
36312721|10053067
36312722|10016774
36312723|10061945
36312724|10023693
36312725|10023694
36312726|10023695
36312727|10058641
36312728|10058642
36312729|10058643
36312730|10053061
36312731|10053057
36312732|10053058
36312733|10030222
36312734|10030223
36312735|10030224
36312736|10053059
36312737|10061904
36312738|10036786
36312739|10036787
36312740|10036788
36312741|10053284
36312742|10053286
36312743|10053285
36312744|10056619
36312745|10056621
36312746|10056620
36312747|10061955
36312748|10061956
36312749|10039426
36312750|10061502
36312751|10040669
36312752|10040670
36312753|10040671
36312754|10062144
36312755|10062145
36312756|10062146
36312757|10052038
36312758|10052039
36312759|10052040
36312760|10052955
36312761|10061583
36312762|10061582
36312763|10061584
36312764|10059691
36312765|10059705
36312766|10059704
36312767|10048210
36312768|10059707
36312769|10059706
36312770|10053474
36312771|10017782
36312772|10059529
36312773|10059522
36312774|10059530
36312775|10060024
36312776|10060041
36312777|10060040
36312778|10065439
36312779|10068611
36312780|10058036
36312781|10050703
36312782|10063566
36312783|10064173
36312784|10064172
36312785|10067181
36312786|10067180
36312787|10004727
36312788|10004728
36312789|10004729
36312790|10004759
36312791|10004760
36312792|10004761
36312793|10065076
36312794|10051449
36312795|10058371
36312796|10058399
36312797|10004788
36312798|10004789
36312799|10004790
36312800|10004808
36312801|10004809
36312802|10004810
36312803|10004833
36312804|10004834
36312805|10004835
36312806|10051470
36312807|10058374
36312808|10058402
36312809|10004848
36312810|10004849
36312811|10004850
36312812|10004859
36312813|10004860
36312814|10004861
36312815|10004865
36312816|10004866
36312817|10004867
36312818|10053281
36312819|10053283
36312820|10053282
36312821|10004879
36312822|10004880
36312823|10004881
36312824|10004891
36312825|10004892
36312826|10004893
36312827|10048814
36312828|10068883
36312829|10017793
36312830|10017794
36312831|10063688
36312832|10067855
36312833|10068261
36312834|10067301
36312835|10068255
36312836|10067300
36312837|10068263
36312838|10068262
36312839|10063062
36312840|10059524
36312841|10068624
36312842|10069000
36312843|10068999
36312844|10068998
36312845|10059532
36312846|10059525
36312847|10059533
36312848|10041202
36312849|10041203
36312850|10041204
36312851|10064196
36312852|10064198
36312853|10064197
36312854|10017411
36312855|10017412
36312856|10017413
36312857|10052239
36312858|10017414
36312859|10005565
36312860|10005566
36312861|10005567
36312862|10005568
36312863|10005569
36312864|10010929
36312865|10010931
36312866|10010933
36312867|10010934
36312868|10010936
36312869|10010938
36312870|10061786
36312871|10061089
36312872|10061090
36312873|10011412
36312874|10011413
36312875|10011414
36312876|10039033
36312877|10039035
36312878|10039036
36312879|10003505
36312880|10003506
36312881|10003507
36312882|10004737
36312883|10004738
36312884|10004739
36312885|10004797
36312886|10004798
36312887|10004799
36312888|10059221
36312889|10059227
36312890|10059226
36312891|10004885
36312892|10004886
36312893|10004887
36312894|10064561
36312895|10064564
36312896|10064563
36312897|10064560
36312898|10064559
36312899|10064562
36312900|10050922
36312901|10027118
36312902|10027119
36312903|10027120
36312904|10050935
36312905|10027131
36312906|10057477
36312907|10057528
36312908|10057527
36312909|10061949
36312910|10061950
36312911|10053502
36312912|10053504
36312913|10053503
36312914|10061504
36312915|10061506
36312916|10062142
36312917|10062143
36312918|10000630
36312919|10000631
36312920|10000635
36312921|10000636
36312922|10000637
36312923|10067642
36312924|10067648
36312925|10063923
36312926|10058748
36312927|10058745
36312928|10058746
36312929|10063922
36312930|10049013
36312931|10068229
36312932|10058747
36312933|10058749
36312934|10058750
36312935|10050640
36312936|10049547
36312937|10051115
36312938|10005136
36312939|10049227
36312940|10005139
36312941|10005140
36312942|10005141
36312943|10005517
36312944|10005518
36312945|10005520
36312946|10005521
36312947|10005522
36312948|10005817
36312949|10005818
36312950|10005820
36312951|10005821
36312952|10005822
36312953|10005823
36312954|10005824
36312955|10005826
36312956|10005827
36312957|10005828
36312958|10007192
36312959|10062702
36312960|10007194
36312961|10007195
36312962|10062658
36312963|10007198
36312964|10007200
36312965|10007201
36312966|10053627
36312967|10063576
36312968|10009668
36312969|10009669
36312970|10009673
36312971|10009675
36312972|10009676
36312973|10059744
36312974|10009744
36312975|10061770
36312976|10009746
36312977|10009748
36312978|10009750
36312979|10009752
36312980|10061771
36312981|10009754
36312982|10009756
36312983|10009758
36312984|10009759
36312985|10061772
36312986|10009761
36312987|10009763
36312988|10009765
36312989|10009766
36312990|10061773
36312991|10009768
36312992|10009770
36312993|10009772
36312994|10009773
36312995|10061774
36312996|10009775
36312997|10009776
36312998|10063218
36312999|10009777
36313000|10061775
36313001|10009779
36313002|10009780
36313003|10063219
36313004|10009781
36313005|10061776
36313006|10009783
36313007|10009784
36313008|10063220
36313009|10009785
36313010|10061777
36313011|10009787
36313012|10009788
36313013|10063221
36313014|10009736
36313015|10009743
36313016|10062725
36313017|10009751
36313018|10063556
36313019|10063557
36313020|10063558
36313021|10009790
36313022|10009791
36313023|10009794
36313024|10009799
36313025|10009800
36313026|10062652
36313027|10062651
36313028|10062650
36313029|10016574
36313030|10016577
36313031|10016579
36313032|10016581
36313033|10016583
36313034|10016575
36313035|10016584
36313036|10016585
36313037|10016588
36313038|10016589
36313039|10016591
36313040|10016592
36313041|10016603
36313042|10016604
36313043|10016606
36313044|10016607
36313045|10016610
36313046|10022591
36313047|10022592
36313048|10022594
36313049|10063351
36313050|10022595
36313051|10022596
36313052|10023278
36313053|10023279
36313054|10023281
36313055|10023282
36313056|10023283
36313057|10059684
36313058|10035489
36313059|10059980
36313060|10035490
36313061|10035491
36313062|10060824
36313063|10059620
36313064|10059619
36313065|10059618
36313066|10035493
36313067|10035495
36313068|10035496
36313069|10060192
36313070|10060220
36313071|10060219
36313072|10062723
36313073|10050416
36313074|10037005
36313075|10060230
36313076|10050417
36313077|10051736
36313078|10051120
36313079|10051735
36313080|10051737
36313081|10063245
36313082|10063246
36313083|10037047
36313084|10037048
36313085|10037050
36313086|10037051
36313087|10037052
36313088|10037056
36313089|10037057
36313090|10037062
36313091|10037063
36313092|10037064
36313093|10061918
36313094|10037066
36313095|10037068
36313096|10037070
36313097|10059775
36313098|10059759
36313099|10059758
36313100|10043539
36313101|10051319
36313102|10051389
36313103|10051390
36313104|10051391
36313105|10053970
36313106|10053972
36313107|10053969
36313108|10053968
36313109|10053971
36313110|10064607
36313111|10064606
36313112|10068983
36313113|10068986
36313114|10068987
36313115|10068984
36313116|10068985
36313117|10066358
36313118|10068989
36313119|10068981
36313120|10065374
36313121|10068982
36313122|10068988
36313123|10055165
36313124|10055170
36313125|10055169
36313126|10063061
36313127|10068793
36313128|10048681
36313129|10062275
36313130|10062274
36313131|10061700
36313132|10057136
36313133|10057107
36313134|10050648
36313135|10050671
36313136|10053796
36313137|10053795
36313138|10050670
36313139|10051293
36313140|10056290
36313141|10059023
36313142|10053076
36313143|10057755
36313144|10057756
36313145|10054836
36313146|10035467
36313147|10035468
36313148|10035470
36313149|10035472
36313150|10049184
36313151|10049186
36313152|10049188
36313153|10049187
36313154|10049408
36313155|10039662
36313156|10039664
36313157|10039666
36313158|10050829
36313159|10050539
36313160|10055071
36313161|10055053
36313162|10055052
36313163|10055070
36313164|10062235
36313165|10062083
36313166|10035514
36313167|10035515
36313168|10062236
36313169|10062084
36313170|10061601
36313171|10035517
36313172|10035518
36313173|10062085
36313174|10035525
36313175|10035526
36313176|10035528
36313177|10051608
36313178|10035530
36313179|10050927
36313180|10064807
36313181|10064806
36313182|10061684
36313183|10061539
36313184|10061540
36313185|10059906
36313186|10035538
36313187|10060221
36313188|10068486
36313189|10068488
36313190|10068487
36313191|10064782
36313192|10064785
36313193|10064784
36313194|10064783
36313195|10064786
36313196|10053771
36313197|10060822
36313198|10060832
36313199|10060838
36313200|10058506
36313201|10058508
36313202|10058505
36313203|10058485
36313204|10058507
36313205|10062270
36313206|10062268
36313207|10062724
36313208|10049472
36313209|10054721
36313210|10016858
36313211|10016859
36313212|10016860
36313213|10053626
36313214|10058539
36313215|10058521
36313216|10059900
36313217|10059902
36313218|10059901
36313219|10018837
36313220|10049221
36313221|10018838
36313222|10018840
36313223|10018842
36313224|10018876
36313225|10018877
36313226|10018878
36313227|10062734
36313228|10018881
36313229|10018882
36313230|10069103
36313231|10063247
36313232|10060044
36313233|10060045
36313234|10060046
36313235|10051600
36313236|10018894
36313237|10018895
36313238|10018896
36313239|10018879
36313240|10018884
36313241|10064791
36313242|10064790
36313243|10063002
36313244|10018885
36313245|10018886
36313246|10018888
36313247|10018890
36313248|10026989
36313249|10026990
36313250|10067730
36313251|10026991
36313252|10026992
36313253|10026994
36313254|10026995
36313255|10026996
36313256|10026997
36313257|10026999
36313258|10027000
36313259|10027002
36313260|10027004
36313261|10027006
36313262|10057116
36313263|10060195
36313264|10060227
36313265|10060229
36313266|10060228
36313267|10060226
36313268|10038160
36313269|10064662
36313270|10038147
36313271|10062748
36313272|10059915
36313273|10050761
36313274|10038150
36313275|10038151
36313276|10038153
36313277|10038155
36313278|10038157
36313279|10062055
36313280|10050764
36313281|10038161
36313282|10038162
36313283|10060122
36313284|10060135
36313285|10038163
36313286|10059907
36313287|10062100
36313288|10060197
36313289|10038165
36313290|10059947
36313291|10038167
36313292|10038168
36313293|10038169
36313294|10038170
36313295|10050768
36313296|10059916
36313297|10038171
36313298|10051168
36313299|10053923
36313300|10053921
36313301|10053920
36313302|10053922
36313303|10038787
36313304|10038788
36313305|10038790
36313306|10038792
36313307|10038794
36313308|10059917
36313309|10059919
36313310|10059921
36313311|10059920
36313312|10059918
36313313|10049536
36313314|10059966
36313315|10051313
36313316|10059998
36313317|10059477
36313318|10057950
36313319|10050759
36313320|10059468
36313321|10059130
36313322|10059129
36313323|10049695
36313324|10060978
36313325|10004167
36313326|10004169
36313327|10004170
36313328|10061706
36313329|10061689
36313330|10061690
36313331|10059471
36313332|10052219
36313333|10052220
36313334|10007838
36313335|10063293
36313336|10007839
36313337|10063294
36313338|10007842
36313339|10007843
36313340|10051121
36313341|10007845
36313342|10056283
36313343|10007847
36313344|10012784
36313345|10012785
36313346|10012787
36313347|10014941
36313348|10061125
36313349|10014943
36313350|10014945
36313351|10014946
36313352|10061707
36313353|10061843
36313354|10061844
36313355|10059464
36313356|10058133
36313357|10052221
36313358|10052222
36313359|10018678
36313360|10018681
36313361|10018683
36313362|10068913
36313363|10018685
36313364|10059462
36313365|10051605
36313366|10062045
36313367|10051164
36313368|10051163
36313369|10025251
36313370|10025252
36313371|10025256
36313372|10025258
36313373|10025260
36313374|10062046
36313375|10062047
36313376|10062048
36313377|10059905
36313378|10063337
36313379|10052231
36313380|10052232
36313381|10060758
36313382|10060759
36313383|10060760
36313384|10050964
36313385|10057773
36313386|10057771
36313387|10025392
36313388|10064665
36313389|10050965
36313390|10050984
36313391|10050765
36313392|10059469
36313393|10062649
36313394|10059463
36313395|10062200
36313396|10062201
36313397|10058771
36313398|10058772
36313399|10058752
